Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\displayGraphics.cs,30,12,M:System.Drawing.Bitmap.#ctor(System.IO.Stream),,,,,"time24HourBitmap = new Bitmap(Assembly.GetExecutingAssembly().GetManifestResourceStream(""TimeclockControls.Digit_Graphics.time24hr.gif""));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\displayGraphics.cs,30,12,T:System.Drawing.Bitmap,,,,,"time24HourBitmap = new Bitmap(Assembly.GetExecutingAssembly().GetManifestResourceStream(""TimeclockControls.Digit_Graphics.time24hr.gif""));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\displayGraphics.cs,29,12,T:System.Drawing.Bitmap,,,,,"timePMBitmap = new Bitmap(Assembly.GetExecutingAssembly().GetManifestResourceStream(""TimeclockControls.Digit_Graphics.timePM.gif""));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\displayGraphics.cs,29,12,M:System.Drawing.Bitmap.#ctor(System.IO.Stream),,,,,"timePMBitmap = new Bitmap(Assembly.GetExecutingAssembly().GetManifestResourceStream(""TimeclockControls.Digit_Graphics.timePM.gif""));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\displayGraphics.cs,29,12,T:System.Drawing.Bitmap,,,,,"timePMBitmap = new Bitmap(Assembly.GetExecutingAssembly().GetManifestResourceStream(""TimeclockControls.Digit_Graphics.timePM.gif""));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\displayGraphics.cs,28,12,T:System.Drawing.Bitmap,,,,,"timeAMBitmap = new Bitmap(Assembly.GetExecutingAssembly().GetManifestResourceStream(""TimeclockControls.Digit_Graphics.timeAM.gif""));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\displayGraphics.cs,28,12,M:System.Drawing.Bitmap.#ctor(System.IO.Stream),,,,,"timeAMBitmap = new Bitmap(Assembly.GetExecutingAssembly().GetManifestResourceStream(""TimeclockControls.Digit_Graphics.timeAM.gif""));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\displayGraphics.cs,28,12,T:System.Drawing.Bitmap,,,,,"timeAMBitmap = new Bitmap(Assembly.GetExecutingAssembly().GetManifestResourceStream(""TimeclockControls.Digit_Graphics.timeAM.gif""));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\displayGraphics.cs,27,12,T:System.Drawing.Bitmap,,,,,"dashBitmap = new Bitmap(Assembly.GetExecutingAssembly().GetManifestResourceStream(""TimeclockControls.Digit_Graphics.dash.gif""));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\displayGraphics.cs,27,12,M:System.Drawing.Bitmap.#ctor(System.IO.Stream),,,,,"dashBitmap = new Bitmap(Assembly.GetExecutingAssembly().GetManifestResourceStream(""TimeclockControls.Digit_Graphics.dash.gif""));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\displayGraphics.cs,27,12,T:System.Drawing.Bitmap,,,,,"dashBitmap = new Bitmap(Assembly.GetExecutingAssembly().GetManifestResourceStream(""TimeclockControls.Digit_Graphics.dash.gif""));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\displayGraphics.cs,26,12,T:System.Drawing.Bitmap,,,,,"colonBitmap = new Bitmap(Assembly.GetExecutingAssembly().GetManifestResourceStream(""TimeclockControls.Digit_Graphics.colon.gif""));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\displayGraphics.cs,26,12,M:System.Drawing.Bitmap.#ctor(System.IO.Stream),,,,,"colonBitmap = new Bitmap(Assembly.GetExecutingAssembly().GetManifestResourceStream(""TimeclockControls.Digit_Graphics.colon.gif""));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\displayGraphics.cs,26,12,T:System.Drawing.Bitmap,,,,,"colonBitmap = new Bitmap(Assembly.GetExecutingAssembly().GetManifestResourceStream(""TimeclockControls.Digit_Graphics.colon.gif""));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\displayGraphics.cs,25,12,T:System.Drawing.Bitmap,,,,,"blankDigitBitmap = new Bitmap(Assembly.GetExecutingAssembly().GetManifestResourceStream(""TimeclockControls.Digit_Graphics.blank.gif""));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\displayGraphics.cs,25,12,M:System.Drawing.Bitmap.#ctor(System.IO.Stream),,,,,"blankDigitBitmap = new Bitmap(Assembly.GetExecutingAssembly().GetManifestResourceStream(""TimeclockControls.Digit_Graphics.blank.gif""));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\displayGraphics.cs,25,12,T:System.Drawing.Bitmap,,,,,"blankDigitBitmap = new Bitmap(Assembly.GetExecutingAssembly().GetManifestResourceStream(""TimeclockControls.Digit_Graphics.blank.gif""));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\displayGraphics.cs,21,16,T:System.Drawing.Bitmap,,,,,"numericDigitBitmaps[i] = new Bitmap(Assembly.GetExecutingAssembly().GetManifestResourceStream(""TimeclockControls.Digit_Graphics."" + i + "".gif""));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\displayGraphics.cs,21,16,M:System.Drawing.Bitmap.#ctor(System.IO.Stream),,,,,"numericDigitBitmaps[i] = new Bitmap(Assembly.GetExecutingAssembly().GetManifestResourceStream(""TimeclockControls.Digit_Graphics."" + i + "".gif""));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,158,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,this.use24hourClockToolStripMenuItem.Checked = this.use24HourClock;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,158,12,P:System.Windows.Forms.ToolStripMenuItem.Checked,,,,,this.use24hourClockToolStripMenuItem.Checked = this.use24HourClock;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,139,20,T:System.Drawing.Bitmap,,,,,this.clockTimeModePictureBox.Image = displayGraphics.timeAMBitmap;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,139,20,T:System.Windows.Forms.PictureBox,,,,,this.clockTimeModePictureBox.Image = displayGraphics.timeAMBitmap;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,139,20,T:System.Drawing.Image,,,,,this.clockTimeModePictureBox.Image = displayGraphics.timeAMBitmap;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,139,20,P:System.Windows.Forms.PictureBox.Image,,,,,this.clockTimeModePictureBox.Image = displayGraphics.timeAMBitmap;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,134,20,T:System.Drawing.Bitmap,,,,,this.clockTimeModePictureBox.Image = displayGraphics.timeAMBitmap;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,134,20,T:System.Windows.Forms.PictureBox,,,,,this.clockTimeModePictureBox.Image = displayGraphics.timeAMBitmap;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,134,20,T:System.Drawing.Image,,,,,this.clockTimeModePictureBox.Image = displayGraphics.timeAMBitmap;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,134,20,P:System.Windows.Forms.PictureBox.Image,,,,,this.clockTimeModePictureBox.Image = displayGraphics.timeAMBitmap;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,129,20,T:System.Drawing.Bitmap,,,,,this.clockTimeModePictureBox.Image = displayGraphics.timePMBitmap;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,129,20,T:System.Windows.Forms.PictureBox,,,,,this.clockTimeModePictureBox.Image = displayGraphics.timePMBitmap;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,129,20,T:System.Drawing.Image,,,,,this.clockTimeModePictureBox.Image = displayGraphics.timePMBitmap;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,129,20,P:System.Windows.Forms.PictureBox.Image,,,,,this.clockTimeModePictureBox.Image = displayGraphics.timePMBitmap;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,124,20,T:System.Drawing.Bitmap,,,,,this.clockTimeModePictureBox.Image = displayGraphics.timePMBitmap;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,124,20,T:System.Windows.Forms.PictureBox,,,,,this.clockTimeModePictureBox.Image = displayGraphics.timePMBitmap;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,124,20,T:System.Drawing.Image,,,,,this.clockTimeModePictureBox.Image = displayGraphics.timePMBitmap;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,124,20,P:System.Windows.Forms.PictureBox.Image,,,,,this.clockTimeModePictureBox.Image = displayGraphics.timePMBitmap;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,118,16,T:System.Drawing.Bitmap,,,,,this.clockTimeModePictureBox.Image = displayGraphics.time24HourBitmap;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,118,16,T:System.Windows.Forms.PictureBox,,,,,this.clockTimeModePictureBox.Image = displayGraphics.time24HourBitmap;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,118,16,T:System.Drawing.Image,,,,,this.clockTimeModePictureBox.Image = displayGraphics.time24HourBitmap;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,118,16,P:System.Windows.Forms.PictureBox.Image,,,,,this.clockTimeModePictureBox.Image = displayGraphics.time24HourBitmap;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,103,12,T:System.Windows.Forms.PictureBox,,,,,this.clockHourOnesPictureBox.Image = displayGraphics.numericDigitBitmaps[hourOnes];
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,103,12,T:System.Drawing.Image,,,,,this.clockHourOnesPictureBox.Image = displayGraphics.numericDigitBitmaps[hourOnes];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,103,12,P:System.Windows.Forms.PictureBox.Image,,,,,this.clockHourOnesPictureBox.Image = displayGraphics.numericDigitBitmaps[hourOnes];
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,101,16,T:System.Drawing.Bitmap,,,,,this.clockHourTensPictureBox.Image = displayGraphics.blankDigitBitmap;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,101,16,T:System.Windows.Forms.PictureBox,,,,,this.clockHourTensPictureBox.Image = displayGraphics.blankDigitBitmap;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,101,16,T:System.Drawing.Image,,,,,this.clockHourTensPictureBox.Image = displayGraphics.blankDigitBitmap;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,101,16,P:System.Windows.Forms.PictureBox.Image,,,,,this.clockHourTensPictureBox.Image = displayGraphics.blankDigitBitmap;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,99,16,T:System.Windows.Forms.PictureBox,,,,,this.clockHourTensPictureBox.Image = displayGraphics.numericDigitBitmaps[hourTens];
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,99,16,T:System.Drawing.Image,,,,,this.clockHourTensPictureBox.Image = displayGraphics.numericDigitBitmaps[hourTens];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,99,16,P:System.Windows.Forms.PictureBox.Image,,,,,this.clockHourTensPictureBox.Image = displayGraphics.numericDigitBitmaps[hourTens];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,84,12,T:System.Windows.Forms.PictureBox,,,,,this.clockMinutesOnesPictureBox.Image = displayGraphics.numericDigitBitmaps[minuteOnes];
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,84,12,T:System.Drawing.Image,,,,,this.clockMinutesOnesPictureBox.Image = displayGraphics.numericDigitBitmaps[minuteOnes];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,84,12,P:System.Windows.Forms.PictureBox.Image,,,,,this.clockMinutesOnesPictureBox.Image = displayGraphics.numericDigitBitmaps[minuteOnes];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,83,12,T:System.Windows.Forms.PictureBox,,,,,this.clockMinuteTensPictureBox.Image = displayGraphics.numericDigitBitmaps[minuteTens];
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,83,12,T:System.Drawing.Image,,,,,this.clockMinuteTensPictureBox.Image = displayGraphics.numericDigitBitmaps[minuteTens];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,83,12,P:System.Windows.Forms.PictureBox.Image,,,,,this.clockMinuteTensPictureBox.Image = displayGraphics.numericDigitBitmaps[minuteTens];
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,82,12,T:System.Drawing.Bitmap,,,,,this.clockMinuteSeperatorPictureBox.Image = displayGraphics.colonBitmap;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,82,12,T:System.Windows.Forms.PictureBox,,,,,this.clockMinuteSeperatorPictureBox.Image = displayGraphics.colonBitmap;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,82,12,T:System.Drawing.Image,,,,,this.clockMinuteSeperatorPictureBox.Image = displayGraphics.colonBitmap;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,82,12,P:System.Windows.Forms.PictureBox.Image,,,,,this.clockMinuteSeperatorPictureBox.Image = displayGraphics.colonBitmap;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,70,12,T:System.Windows.Forms.PictureBox,,,,,this.clockSecondOnesPictureBox.Image = displayGraphics.numericDigitBitmaps[secondOnes];
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,70,12,T:System.Drawing.Image,,,,,this.clockSecondOnesPictureBox.Image = displayGraphics.numericDigitBitmaps[secondOnes];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,70,12,P:System.Windows.Forms.PictureBox.Image,,,,,this.clockSecondOnesPictureBox.Image = displayGraphics.numericDigitBitmaps[secondOnes];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,69,12,T:System.Windows.Forms.PictureBox,,,,,this.clockSecondTensPictureBox.Image = displayGraphics.numericDigitBitmaps[secondTens];
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,69,12,T:System.Drawing.Image,,,,,this.clockSecondTensPictureBox.Image = displayGraphics.numericDigitBitmaps[secondTens];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,69,12,P:System.Windows.Forms.PictureBox.Image,,,,,this.clockSecondTensPictureBox.Image = displayGraphics.numericDigitBitmaps[secondTens];
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,68,12,T:System.Drawing.Bitmap,,,,,this.clockSecondSeperatorPictureBox.Image = displayGraphics.colonBitmap;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,68,12,T:System.Windows.Forms.PictureBox,,,,,this.clockSecondSeperatorPictureBox.Image = displayGraphics.colonBitmap;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,68,12,T:System.Drawing.Image,,,,,this.clockSecondSeperatorPictureBox.Image = displayGraphics.colonBitmap;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,68,12,P:System.Windows.Forms.PictureBox.Image,,,,,this.clockSecondSeperatorPictureBox.Image = displayGraphics.colonBitmap;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.cs,25,8,M:System.Windows.Forms.UserControl.#ctor,,,,,public clockDisplayControl()          {              InitializeComponent();              updateClockAllDigits(DateTime.Now);          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.Designer.cs,197,55,T:System.Windows.Forms.ToolStripMenuItem,,,,,use24hourClockToolStripMenuItem
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.Designer.cs,196,54,T:System.Windows.Forms.ContextMenuStrip,,,,,timeContextMenuStrip
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\TimeclockControls.csproj,File,%USERPROFILE%\source\repos\TimeClock\TimeclockControls\clockDisplayControl.Designer.cs,195,48,T:System.Windows.Forms.PictureBox,,,,,clockMinutesOnesPictureBox
